date,username,tweet_en,Subjectivity,Polarity,TextBlob
2022-10-04 13:17:39,Johnss___,The National Police is ready to secure and welcome the KKTTG20 in Bali to guard the National Police Government's policy mobilized thousands of personnel which are a combination of the Bali Regional Police and other Regional Police which are included in the G20 Summit area,0.59375,0.31875000000000003,Positive
2022-10-04 13:14:15,Johnss___,"Preparation for the G20 Summit in Bali there will be five priority areas for the security of the National Police DAEI, namely 1 Seminyak 2 Jimbaran 3 Nusa Dua Utara 4 Nusa Dua Selatan 5 Sanur WelcomesKttg20 Guard of Government Policy",0.0,0.0,Neutral
2022-10-04 13:13:16,kompasiana,Summit G20 Bali 2022 is a gold momentum that should not be missed to promote Indonesia as a Mice Headline tourist destination,0.0,0.0,Neutral
2022-10-04 13:09:08,LAN_RI,The peak event at the level of the Head of the G20 Summit will be held on 15 November 16 in Bali Kemenko Maritime and Investment is an institution that is appointed and responsible as the Chairperson of the Event Support,0.55,0.2,Positive
2022-10-06 17:41:31,airlangga_hrt,Present in Bali this afternoon representing Mr. President Joko Widodo to receive the Civil Society 20 C20 Communike which will become an important input in the holding of the November G20 Summit.,0.5,0.2,Positive
2022-10-06 17:41:19,June_dya77,"After opening the 3rd World WCCE Creative Economy WCCE conference on Thursday 6 October 2022 the President reviewed the construction of road infrastructure in the Nusa Dua area of ​​Badung Regency, Badung Regency, Bali, will be passed by world leaders attending the G20 Summit in November",0.5,0.25,Positive
2022-10-06 17:35:47,Kotakmi1,Polda Bali invites the community to protect security and public order ahead of the G20 Summit between News Option,0.06666666666666667,0.0,Neutral
2022-10-06 17:35:04,jpnncom,The Sanur Sea Port of Bali is almost completed ahead of the G20 Summit Seeing its appearance from the air of Wow Pelabuhanur,1.0,0.1,Positive
2022-10-06 17:12:10,wahananewsdotco,ready to succeed in the G20 PLN Summit Targeting the relocation of PLTG Grati to Bali Complete at the end of October PLN PTPLNPERO PLTG,0.45,0.15000000000000002,Positive
2022-10-06 17:06:00,motorplusweekly,20 Honda PCX Electric was handed over by PT AHM for the Bali Dishub Motorbike during the G20 Summit,0.0,0.0,Neutral
2022-10-06 17:02:02,RokhanaSti,"After reviewing some of the road infrastructure that will be traversed by the leaders of the G20 state, then the President reviews the Tahura Ngurah Rai Bali which will be one of the places for the series of G20 Bali Summit 2022",0.0,0.0,Neutral
2022-10-06 16:56:11,Hadimakpul,The president reviewed the Tahura Ngurah Rai Forest Park to support the G20 Bali 2022 Summit according to President Tahura Ngurah Rai to be a place that could show Indonesia's concern for the environment to the world,0.0,0.0,Neutral
2022-10-06 16:54:02,timescoid,President Jokowi reviews the readiness of the G20 Summit in Bali TimesIndonesia Indonesia's information resilience,0.0,0.0,Neutral
2022-10-06 16:51:10,soloposdotcom,Make sure the readiness of the G20 Jokowi Summit location visit Tahura Ngurah Rai Bali,0.8888888888888888,0.5,Positive
2022-10-06 16:48:35,timescoid,Review the readiness of the G20 Summit in Bali President Jokowi is very true Surprise President Jokowi reviews the readiness of the G20 Summit in Bali BeritaBaik TimesIndonesia.,0.8450000000000001,0.45499999999999996,Positive
2022-10-06 16:29:07,wahananewsdotco,ready to succeed this G20 Summit PLN strategy to increase electricity reliability in Bali PLN PTPLN PLNPower KTTG20,0.5,0.2,Positive
2022-10-06 16:23:25,DamaiSulbar,Indonesia Bali Summit G20 Damai Lawanterorism Tangkalradicalism Merdeka Pancasilarada Nkrihargamati Malaqbi Melletediangang Manakarra Sulbarinter Sulbarmoderate Polewalimar Majene Mamuju Mamujuan Mamasa Pasangkayu Topoyo,0.0,0.0,Neutral
2022-10-06 16:21:29,DamaiSulbar,Indonesia Bali Summit G20 Damai Lawanterorism Tangkalradicalism Merdeka Pancasilarada Nkrihargamati Malaqbi Melletediangang Manakarra Sulbarinter Sulbarmoderate Polewalimar Majene Mamuju Mamujuan Mamasa Pasangkayu Topoyo,0.0,0.0,Neutral
2022-10-06 16:20:38,DamaiSulbar,Indonesia Bali Summit G20 Damai Lawanterorism Tangkalradicalism Merdeka Pancasilarada Nkrihargamati Malaqbi Melletediangang Manakarra Sulbarinter Sulbarmoderate Polewalimar Majene Mamuju Mamujuan Mamasa Pasangkayu Topoyo,0.0,0.0,Neutral
2022-10-06 16:20:02,KikhmahMerlina,Bali Compendium will be brought by Indonesia to the G20 Summit in November Arsjad Rasjid B20 Arsjadrasjid KOMPENDIUMBALI INCLUSIFCOLABORATIVE,0.0,0.0,Neutral
2022-10-06 16:17:00,Mmc99934673,ready to succeed in the G20 PLN Summit Targeting the relocation of PLTG Grati to Bali Complete at the end of October,0.45,0.15000000000000002,Positive
2022-10-06 16:16:58,transbjn,ready to succeed in the G20 PLN Summit Targeting the relocation of PLTG Grati to Bali Complete at the end of October,0.45,0.15000000000000002,Positive
2022-10-06 16:13:44,reginanaung,President Jokowi Ready to Open the G20 Bali Let's escape and succeed in the G20 SUARA BALI G20Indonesia RecovertherrecoversTronger G20 G20,0.5,0.1,Positive
2022-10-06 16:09:36,LisaWri39975245,"The readiness of the Indonesian telecommunications network to face the G20 Bali Indonesia Indonesia RecovertherrecoversTronger G20Indonesia2022 GroupoftwentyIndonesia, Central Java",0.25,0.0,Neutral
2022-10-04 13:08:40,Johnss___,Security of the Bali G20 Summit series Polda Bali prepares personnel to safeguard the series of G20 Summit including TTIWG and TIIMM in Nusa Dua Bali Kawalg20 to increase the economy,0.0,0.0,Neutral
2022-10-04 13:07:47,Johnss___,The National Police Ready to Stay the National Police is ready to carry out the security task of the G20 Summit in Bali as one of the steps in the National Economic Recovery Program and Improve the State Economy,0.39999999999999997,0.20000000000000004,Positive
2022-10-04 13:07:11,Johnss___,Security of the G20 Bali Summit Hundreds of electric vehicles are prepared by the National Police Korlantas to safeguard the G20 Summit series in Bali Kawalg20 to improve the economy,0.0,0.0,Neutral
2022-10-04 13:06:39,Johnss___,Security preparation and Kawalg20 ahead of the G20 Summit in Bali which will be held 15 November 1622 Bali Regional Police will carry out operations of Pura Agung for security during the G20 Summit to increase the country's economy,0.0,0.0,Neutral
2022-10-04 13:05:25,Johnss___,"Kawalg20 Increases the economy of the Bali Regional Police, 11 Task Force Task Force to Secure the Entrance and Field Trip Location of the G20 Summit Delegations In addition, the Bali Police have also prepared security patterns with the zoning system",0.6,0.4,Positive
2022-10-04 13:04:43,Johnss___,"The peak of the G20 Summit in Bali Increases the Economy of the G20 Summit in Bali 15 November 16, the National Police Prepares 88 Electric Cars and 94 Electric Motors for Security and escort during the G20.",0.0,0.0,Neutral
2022-10-04 13:00:17,Johnss___,The National Police is ready to secure the implementation of the G20 Summit in Bali in an effort,0.55,0.30000000000000004,Positive
2022-10-04 12:59:43,Johnss___,A total of 6 826 personnel will be placed in a number of points in the implementation of the G20 Summit in Bali to anticipate the potential disturbance during the conference.,0.875,0.0,Neutral
2022-10-04 12:58:51,Johnss___,escorting the management of 20 in Bali Korlantas Polri prepared hundreds of electric vehicles to oversee the implementation of the G20 Summit in Bali to improve the country's economy,0.0,0.0,Neutral
2022-10-04 12:58:04,Johnss___,Preparation of Settlement20 Improvement of the Economy of the Bali Regional Police Ensures that security readiness starts from facilities and infrastructure personnel to support the smooth security of the G20 Summit,0.5,0.4,Positive
2022-10-04 12:57:31,Johnss___,Electric cars for security accommodation of Settlement20 Korlantas Polri prepared 88 units of electric cars and 94 units of electric motorbikes to secure and oversee the G20 Summit 15 November 1622 in Bali Improve the Economy of the Country,0.6,0.4,Positive
2022-10-04 12:29:11,mang_ib,"In addition, the meeting was also discussed about the readiness in Bali as well as the details of the session at the time of the G20 Summit according to Airlangga Indonesia hoping that the overall results of the discussion of the G20 leaders could be simple and summarized in 34 paragraphs",0.17857142857142858,0.0,Neutral
2022-10-04 12:25:40,mang_ib,The President returned to the meeting to finalize the preparation of the G20 Summit held a peak meeting of the G20 State in Bali in November 2022 getting closer,0.0,0.0,Neutral
2022-10-04 12:19:25,waluhrebus,I am sure that the government is still a plongo planga spinning to play who is guilty of Indonesia's face in the G20 Summit Bali will be very bad and many countries attack politically cornering Indonesia even though it is clear that the suspect of East Java Regional Police,0.6231481481481481,-0.05166666666666663,Negative
2022-10-04 12:17:21,sandiuno,Today I went to Bali to attend several agendas including holding a coordination meeting for the preparation for the G20 Summit together where the peak meeting will be held on 15 November 1622,0.0,0.0,Neutral
2022-10-04 11:50:00,inewsdotid,Tourists on vacation to Bali during the G20 Summit Sandiaga Uno Hotel Rooms are still available in Ubud to Sanur,0.4,0.4,Positive
2022-10-04 11:49:18,Citralokadwipa,President Joko Widodo will directly observe the location of the G20 meeting to ensure the readiness of Bali as the host of the President also wants to ensure the detailed agenda of the meeting because the agenda of the G20 Summit is close to the ASEAN Summit and APEC IndonesiaMaju Jokowi,0.4166666666666667,0.23333333333333336,Positive
2022-10-04 11:49:16,Citralokadwipa,The peak meeting of the G20 State in Bali which is getting closer makes President Joko Widodo again chairing a meeting with his cabinet to finalize various preparations for the G20 Summit at the Merdeka Palace Jakarta Monday 3 10 22 IndonesiaMaju Jokowi,0.5,0.0,Neutral
2022-10-04 11:44:26,ariefskie,holding a peak meeting of the G20 State in Bali in November 2022 was getting closer for that the President returned to lead a meeting with his cabinet to finalize various preparations for the G20 Summit at the Merdeka Palace on Monday 3 October 2022,0.5,0.0,Neutral
2022-10-06 16:09:19,BentangImaji,After opening the 3rd World WCCE Creative Economy's World Conference on Thursday 6 October 2022 the President reviewed the construction of road infrastructure in the Nusa Dua area of ​​Badung Bali Regency which will be passed by world leaders who attended the G20 Summit in November,0.5,0.25,Positive
2022-10-06 16:05:32,Cak_X01,After opening the 3rd World WCCE Creative Economy's World Conference on Thursday 6 October 2022 the President reviewed the construction of road infrastructure in the Nusa Dua area of ​​Badung Bali Regency which will be passed by world leaders who attended the G20 Summit in November,0.5,0.25,Positive
2022-10-06 16:04:46,DamaiSulbar,decided the regeneration of Indonesian terrorists Bali Summit G20 Damai Lawanterorism Tangkalradicalism Merdeka Pancasilardi Nkrihargamati Malaqbi Melletediangang Manakarra Sulbarintifo Sulbarmoderate Polewalim Majene Mamuju Mamujuan Mamasa Mamasa Pasangkayu,0.0,0.0,Neutral
2022-10-06 16:04:04,DamaiSulbar,We want national leaders later to bring enthusiasm to be able to build it to be willing to show their program propgram to be able to improve the welfare of the Indonesian people in the G20 Damai Lawanterorism of Tangkalradicalism of Merdeka PancasadasarNegara.,0.5,0.3125,Positive
2022-10-06 16:03:15,DamaiSulbar,The issue of tolerance of radicalism and terrorism in Indonesia cannot be underestimated by Indonesia Bali Summit G20 Damai Lawanterorism Tangkalradicalism Merdeka Pancasilardi Nkrihargamati Malaqbi Melletediangang Manakarra Sulbarin Sulbarmoderat,0.0,0.0,Neutral
2022-10-06 16:02:30,DamaiSulbar,The difference is not dividing but uniting Indonesia Bali Summit G20 Damai Lawanterorism Tangkalradicalism Merdeka Pancasilardi Nkrihargamati Malaqbi Melletediatonganang Manakarra Sulbarinfo Sulbarmoderate Polewalim Majene Mamuju Mamuju Mengah,0.0,0.0,Neutral
2022-10-06 16:01:48,DamaiSulbar,TNI POLRI in Bali Invites Religious Leaders to Maintain Security and Community Order Success Success Not 20 Indonesia Bali Summit G20 Damai Lawanterorism Tangkalradicalism Merdeka Pancasilardasnas Nkrihargamati State Malaqbi Melletediangangan Manakarra Sulbarinfo Sulbarmoderat Polewaliman Majene,0.08333333333333333,0.19999999999999998,Positive
2022-10-06 16:00:57,DamaiSulbar,"The security of the Summit is not 20 is the cadets for the Indonesian people, let's take care of Indonesia with Indonesia, the Mendanterorism of the Tangkalradicalism of the Merdeka Pancasilar Pancasada Nkrihargamati, Malaqbi Melletediangang Manakarra Sulbarinfo Sulbarmoderat Polewalimandar",0.0,0.0,Neutral
2022-10-06 16:00:08,DamaiSulbar,"I ask that this is true in checking the issue of this aircraft, important Indonesia, Indonesia, G20 Damai Lawanterorism, Tangkalradicalism, Merdeka Pancasilar Pancilargamati, Malaqbi Melletediangang Manakarra Sulbarinfo Sulbarmoderata Polewalimandar Majene Mamuju",0.825,0.375,Positive
2022-10-06 15:57:02,tauberitamedia,President Joko Widodo Jokowi reviewed a number of facility readiness ahead of the implementation of the G20 Bali 2022 Summit,0.0,0.0,Neutral
2022-10-06 15:56:32,Hadimakpul,"The President reviews the construction of road infrastructure in the Nusa Dua area of ​​Badung Regency, Bali Province which will be passed by world leaders who attend the G20 Summit in November",0.0,0.0,Neutral
2022-10-06 15:51:53,RCyberProjo,"The implementation of the G20 Bali 2022 Summit can run smoothly I see everything is almost ready, Alhamdulillah and we hope that later the summit will also take place well and smoothly Jokowi",0.375,0.25,Positive
2022-10-06 15:51:48,RCyberProjo,Reviewing Tahura Ngurah Rai The President shows Indonesia's concern for the environment of President Joko Widodo reviewing a number of facility readiness to support the G20 Bali 2022 Summit. The President hopes that from all the preparations that have been made,0.0,0.0,Neutral
2022-10-06 15:51:34,DediPrima13,The role of the Bali Police Public Relations is the spearhead of the information on the implementation of the G20 Summit Read more here through Indonesian News,0.2833333333333333,0.25,Positive
2022-10-06 15:46:36,bara_juang,"Jokowi reviewed the Tahura Ngurah Rai Bali Forest Park in Denpasar Tahura City, this will be one of the places for the series of the G20 Bali Summit 2022 next month in Tahura, there will also be a nursery that later",0.0,0.0,Neutral
2022-10-06 15:28:02,WarasBareng,"Reviewing the Tahura Ngurah Rai Rai Raya Forest Park in Denpasar Tahura City will be one of the places for the series of the G20 Bali Summit 2022 next month in Tahura, there is also a nursery which will later men",0.0,0.0,Neutral
2022-10-06 15:20:03,alineadotid,President Jokowi All Bali G20 Summit facilities are almost ready,0.5,0.2,Positive
2022-10-06 15:17:50,gpnasdempapua,"Reviewing the Tahura Ngurah Rai Rai Raya Forest Park in Denpasar Tahura City will be one of the places for the series of the G20 Bali Summit 2022 next month in Tahura, there is also a nursery which will later",0.0,0.0,Neutral
2022-10-06 15:13:11,AlySangadji,"Jokowi reviewed the Tahura Ngurah Rai Bali Forest Park in Denpasar Tahura City, this will be one of the places for the series of the G20 Bali 2022 Summit next month in Tahura.",0.0,0.0,Neutral
2022-10-06 15:08:39,KerjaHasil_id,The President reviews Tahura Ngurah Rai Bali which will be one of the places for the series of the G20 Bali 2022 Summit event,0.0,0.0,Neutral
2022-10-04 11:37:31,papaAntar,Infotourism Tourist Holidays to Bali When Summit G20 Sandiaga Ensures Still Available Hotel Rooms in Sanur to Ubud,0.4,0.4,Positive
2022-10-04 11:34:32,redidit11,holding a peak meeting of the G20 State in Bali in November 2022 was getting closer for that the President returned to lead a meeting with his cabinet to finalize various preparations for the G20 Summit at the Merdeka Palace on Monday 3 October 2022,0.5,0.0,Neutral
2022-10-04 11:07:51,santakalsel1,Menparekraf Mention Hotels and Flights in Bali Ready for the G20 Summit,0.5,0.2,Positive
2022-10-04 09:53:32,Kemenperin_RI,"Indonesia as the host of the G20 Summit ensures that all the needs of supporting the logistics of the conference needs will be met preparations for the top event in Bali on November 15, continue to meet the needs of the delegation guests, G20UPDATES G2022",0.375,0.375,Positive
2022-10-04 09:52:52,astarte2017,To ensure the readiness of Bali as the host of President Joko Widodo will directly observe the location of the G20 Meeting of the President also wants to ensure the detailed agenda of the meeting because the G20 Summit is close to the ASEAN Summit and APEC IndonesiaMaju Jokowi,0.4166666666666667,0.23333333333333336,Positive
2022-10-04 09:52:50,astarte2017,The peak meeting of the G20 State in Bali in November 2022 was getting closer for that President Joko Widodo returned to lead a meeting with his cabinet to finalize various preparations for the G20 Summit at the Merdeka Palace Jakarta Monday 3 10 22 Jokowi,0.5,0.0,Neutral
2022-10-04 09:36:12,diiddaaa,Holding a peak meeting of the G20 State State in Bali in November 2022 closer to President Joko Widodo again chaired a meeting with his cabinet to finalize various preparations for the G20 Summit at the Merdeka Palace in Jakarta,0.5,0.0,Neutral
2022-10-04 09:04:08,kumparan,"Sandiaga said the preparation of the G20 Summit in Bali was also in the corridor, aka Kumparantravel track",0.0,0.0,Neutral
2022-10-04 08:19:57,forjakeu,Meet Foreign Minister Retno Secretary General of the United Nations Confirmation Present at the G20 Bali Summit of the Indonesian Foreign Minister of Foreign Affairs expressed his appreciation for the confirmation of the presence of the UN Secretary General at the G20 Summit and explained about the preparation of the G20 Summit in Bali on 15 November 16 so far,0.3392857142857143,-0.024999999999999988,Negative
2022-10-04 08:13:12,riea_mariska86,UN Secretary General Antonio Guterres confirmed his presence at the Indonesian Minister of Foreign Minister Retno Marsudi meeting with UN Secretary General Antonio Guterres who confirmed that he would attend the High Level Conference at the G20 Summit on 15 November 16 in Bali,0.6108333333333333,0.15583333333333335,Positive
2022-10-04 07:47:27,MpokMae,The President returned to the meeting to finalize the preparation of the G20 Summit held a peak meeting of the G20 State in Bali in November 2022 getting closer,0.0,0.0,Neutral
2022-10-04 07:47:12,GueTionghoa,The President returned to the meeting to finalize the preparation of the G20 Summit held a peak meeting of the G20 State in Bali in November 2022 getting closer,0.0,0.0,Neutral
2022-10-04 07:46:53,DivaCatrii,The President returned to the meeting to finalize the preparation of the G20 Summit held a peak meeting of the G20 State in Bali in November 2022 getting closer,0.0,0.0,Neutral
2022-10-04 07:45:58,MSNindonesia,The government is sure the hotel in Bali is ready to welcome the G20 Summit,0.762962962962963,0.5,Positive
2022-10-04 07:35:43,nusabalicom,Open the agenda side event of the G20 1 Summit 1 182 Personnel Secure Kunker President to Bali Nusabali News KTTG20 Kunker Security,0.55,0.2,Positive
2022-10-04 06:48:02,KompasTravel,The government is sure the hotel in Bali is ready to welcome the G20 Summit,0.762962962962963,0.5,Positive
2022-10-04 01:39:59,KatokRombeng,Ahead of the G20 Summit Ministry of Strengthening Rabies Control in Bali,0.0,0.0,Neutral
2022-10-03 23:18:15,hariankompas,"Technical preparation or substance of the G20 Summit, which lives in a few weeks, continues to be matured by the government of President Jokowi will return to review the location of the G20 meeting in Bali in November 2022 Economy is Compass",0.1,-0.1,Negative
2022-10-03 23:03:55,mamavanenbas,holding a peak meeting of the G20 State in Bali in November 2022 closer the President returned to lead his cabinet meeting to finalize various preparations for the G20 Summit at the Merdeka Palace in Jakarta on Monday 3 October 2022,0.5,0.0,Neutral
2022-10-03 23:00:03,CEOfficialID,Tourists on vacation to Bali during the G20 Summit Sandiaga Uno Hotel Rooms are still available in Ubud to Sanur,0.4,0.4,Positive
2022-10-06 15:08:38,KerjaHasil_id,Reviewing Tahura Ngurah Rai The President shows Indonesia's concern for the environment of President Joko Widodo reviewing a number of facility readiness to support the G20 Bali 2022 Summit event,0.0,0.0,Neutral
2022-10-06 15:04:11,ptinka,Head of SBU Tier 1 2 PT INKA Persero Mr. Febry Pandu Wijaya reviewed the preparation of the SPKLU Public Electric Vehicle Filling Station for the G20 Summit at the Hoho Terminal Benoa Port Bali,0.06666666666666667,0.0,Neutral
2022-10-06 15:01:40,jokowi,"Reviewing the Tahura Ngurah Rai Rai Raya Forest Park in Denpasar Tahura City will be one of the places for the series of the G20 Bali Summit 2022 next month in Tahura, there is also a nursery which will produce 6 million tree seedlings",0.0,0.0,Neutral
2022-10-06 14:59:02,tauberitamedia,President Joko Widodo Jokowi reviewed a number of facility readiness to support the G20 Bali 2022 Summit event,0.0,0.0,Neutral
2022-10-06 14:57:24,yulitasaarii___,"President Jokowi reviewed a number of readiness of facilities to support the G20 Bali Summit 2022 event, one of the reviews of Tahura Ngurah Rai Bali, the Head of State, considered that Tahura Ngurah Rai would be a place to show the concern of Indonesia THP environment to the world",0.0,0.0,Neutral
2022-10-06 14:56:37,djppkemenkumham,SahabatPPPP Minister of Law and Human Rights Yasonna H Laoly attended the Coordination Meeting of the Readiness of the G20 Summit Presidency accompanied by the Secretary General of the Ministry of Law and Human Rights Secretary of the Directorate General of Immigration and the Head of the Bali Office Tuesday 4 10 2022 Directorate General,0.33999999999999997,0.03000000000000001,Positive
2022-10-06 14:45:04,pnugroho28,After opening the 3rd WCCE to the president reviewed the construction of road infrastructure in the Nusa Dua Bali area which will be passed by world leaders who attend the G20 Summit in November,0.0,0.0,Neutral
2022-10-06 14:40:27,KerjaHasil_id,President Joko Widodo reviewed the construction of road infrastructure in the Nusa Dua area of ​​Badung Regency of Bali Province which will be passed by world leaders who attend the G20 Summit in November,0.0,0.0,Neutral
2022-10-06 14:37:21,setkabgoid,The President reviews the Tahura Ngurah Rai Bali Forest Park in Denpasar City Thursday 06 10 2022 which will be one of the facilities to support the G20 Bali 2022 Summit PotretKabinet BPMI Setpres,0.0,0.0,Neutral
2022-10-06 14:33:53,setkabgoid,After opening the 3rd wcce Thursday 06 10 2022 the President reviewed the construction of road infrastructure in the Nusa Dua area of ​​Badung Bali Regency which will be passed by world leaders who attend the G20 Summit in November,0.0,0.0,Neutral
2022-10-06 14:30:11,100kpjcom,The High Level Conference or the Bali G20 Summit will take place on 15 November 16222 noted that a number of producers have prepared electricity -powered vehicles for mobility during the event.,0.5399999999999999,0.16,Positive
2022-10-06 14:29:40,2Mikeadamhalik,"The President reviews a number of facilities readiness to support the G20 Bali 2022 Summit event, the President hopes that from all the preparations that have been carried out by the G20 Bali 2022 Summit, it can run smoothly",0.5,0.4,Positive
2022-10-06 14:26:26,2Mikeadamhalik,"After opening the World Conference Creative Economy WCCE 3 to the President reviewed the construction of road infrastructure in the Nusa Dua area of ​​Badung Regency, Bali Province which will be passed by world leaders who attend the G20 Summit in November",1.0,0.5,Positive
2022-10-06 14:22:34,yulitasaarii___,After opening the World Conference Creative Economy WCCE 3rd Thursday 6 Oct 2022 President Jokowi reviewed the construction of road infrastructure in the Nusa Dua area of ​​Badung Regency of Bali Province which will be passed by world leaders attending the G20 Summit in November,0.5,0.25,Positive
2022-10-06 14:00:14,rumah123,This is the preparation made by the Government of Indonesia to welcome the arrival of the guests of the G20 Summit which will take place in Bali on 15 November 1622 123info Rumah123 Rumah123info,0.9,0.8,Positive
2022-10-06 13:57:11,RianiMaya23,Support from the people of East Nusa Tenggara for the G20 Summit in Bali G20Indonesia Recovertogetherrecoverstronger G20Indonesia2022 GroupoftwentyIndonesia,0.0,0.0,Neutral
2022-10-06 13:30:00,kabarotocom,A total of 20 Honda PCX Electric motorcycles are used to hold the G20 Bali Summit Kabarotucom Honda HondapCX KTTG20Bali Automotive Beritaotomotive,0.75,0.0,Neutral
2022-10-06 13:01:11,berlianmedia1,PT Astra Honda Motor AHM handed over 20 Honda PCX Electric units to the Bali Provincial Transportation Department as operational vehicles for officers during the preparation until the holding of the G20 Presidential Summit Conference,0.0,0.0,Neutral
2022-10-06 13:00:36,nolantv_viral,Luhut asked Bali to apply online schools and also WFH during the latest Bali News Summit and,0.9,0.5,Positive
2022-10-06 12:43:16,indo_pejuang,The government makes sure the hotel in Bali is ready to Sambuy KTT G20 Indonesia ready to host the G20 Jambi G20Indonesia Recovertogerrecoverstronger G20Indonesia2022 GroupoftwentyIndonesia,0.6296296296296297,0.3,Positive
2022-10-06 12:43:04,indo_pejuang,Telecommunications Network for the G20 Summit in Bali has been prepared by Jambi G20Indonesia Recovertogetherrecoverstronger G20Indonesia2022 GroupoftwentyIndonesia,0.0,0.0,Neutral
2022-10-06 12:42:51,indo_pejuang,"With the G20 Summit in Bali, the increase in the tourism sector has increased dramatically Jambi G20Indonesia RecovertogetherRecoverstronger G20Indonesia2022 GroupoftwentyIndonesia",0.0,0.0,Neutral
2022-10-06 12:34:51,nanha_Wulandari,"With the G20 Summit in Bali, the increase in the tourism sector has increased drastically in East Nusa Tenggara G20Indonesia RecovertogetherRecoverstronger G20Indonesia2022 GroupoftwentyIndonesia",0.0,0.0,Neutral
2022-10-06 12:15:49,jawapos,The G20 Summit in Bali Luhut asked Bali to apply online and WFH schools,0.0,0.0,Neutral
2022-10-06 12:12:06,kompascom,"President Jokowi reviewed a number of locations supporting the G20 Summit in Bali Jokowi, all of them were almost ready",0.375,0.225,Positive
2022-10-06 12:04:01,tribunnewswiki,PT Astra Honda Motor handed over 20 Honda PCX Electric units to the Bali Provincial Transportation Agency as operational vehicles for officers during the preparation until the implementation of the G20 Presidency Summit which will take place in Bali on 15 November 1622,0.0,0.0,Neutral
2022-10-06 12:00:12,detikcom,Related to the WFH plan when the G20 Summit Head of the Department of Manpower and ESDM Bali admitted that until now it has not received instructions via detikbali,0.4,0.0,Neutral
2022-10-06 11:48:57,MenyusuriJalan,AHM Prepares 20 Electric Vehicles for the Operations of the G20 Presidency Summit in Bali,0.0,0.0,Neutral
2022-10-06 11:39:05,liputan6dotcom,Ahead of the G20 Summit the construction of the Sanur Bali Sea Port is 94 13 percent,0.0,0.0,Neutral
2022-10-06 11:24:11,kompascom,The G20 Summit will be held in Bali on 15 November 2022,0.0,0.0,Neutral
2022-10-06 11:17:42,sandiuno,340 MSMEs participated in the Planogram Exhibition to welcome the G20 Double Exclamation Mark yesterday I came directly to the Bali Collection Nusa Dua to review the activities of the Planogram which became an exhibition of UMKM by the Culinary Craft and Fashion Subsector,0.325,0.225,Positive
2022-10-06 11:14:02,KompasEkonomi,Ahead of the G20 Summit PLN Increases Electricity Readiness in Bali,0.0,0.0,Neutral
2022-10-06 11:13:36,liputan6dotcom,Luhut asked for electricity for the G20 Bali Summit to be 100 percent week of October 2,0.0,0.0,Neutral
2022-10-06 11:12:08,kompascom,The Ministry of Health continues to finalize health services ahead of the implementation of the G20 Summit High Level Conference in Bali next November,0.26999999999999996,0.08,Positive
2022-10-06 10:51:52,RadioKesehatan,"Third for the treatment system at least 7 International Hospitals are prepared as the G20 Summit Referral Hospital including Prof. RSUP RSUP NOOHAH RS UDAYANA Hospital, Bali Mandara Hospital Bhayangkara Hospital Siloam Hospital Bimc Nusa Dua RS Taki II Udayana",0.13333333333333333,-0.09999999999999999,Negative
2022-10-06 10:49:58,RadioKesehatan,Ahead of the implementation of the G20 Summit High Level Conference in Bali next November preparation for the continuing preparation for one of the focus of the Ministry of Health for the G20 Summit is to maximize the health service of KTTG20,0.26999999999999996,0.08,Positive
2022-10-06 10:41:00,IDNdihatiku,"to ensure the G20 Summit in Bali Successful President Jokowi will check directly the G20 Summit Venue this week three G20 Summit Venue, among others, at Apurva Kempinski Mangrove Tahura Ngurah Rai area and Garuda Wisnu Kencana Gwk Cultural Park Jokowipresidenku Jokowihebat",0.4833333333333334,0.31666666666666665,Positive
2022-10-06 10:40:00,rakyatkuatt,"to ensure the G20 Summit in Bali Successful President Jokowi will check directly the G20 Summit Venue this week three G20 Summit Venue, among others, at Apurva Kempinski Mangrove Tahura Ngurah Rai area and Garuda Wisnu Kencana Gwk Cultural Park Jokowipresidenku Jokowihebat",0.4833333333333334,0.31666666666666665,Positive
2022-10-06 10:21:49,DiskominfoPWK,From the start of the ICU in Apurva and 21 hotels where the delegates stayed overnight for VVIP and mobile team delegations for VVIP and delegates up to 7 International Hospitals and Regions that were referred to Diskominfopurwakarta Purwakarta Special KTTG20 G20Indonesia KTTG20Bali,0.2857142857142857,0.17857142857142858,Positive
2022-10-06 10:21:47,DiskominfoPWK,Sampurasun Sobatnet Special to support the success of the G20 Indonesia Presidential Presidency provides health services during the G20 Summit in Bali 15 November 1622 Various health facilities are prepared,0.35714285714285715,0.21904761904761905,Positive
2022-10-03 22:21:38,SINDOnews,Menparekraf Sandiaga Uno Accommodation Readiness Summit G20 Bali Track Sindonews instead,0.0,0.0,Neutral
2022-10-03 21:43:26,BUMNSerangJitu,Pertamina is ready to serve the G20 Summit delegation in Bali in November 2022 for the needs of electric vehicles in G20 Gespertaminadukungg20 activities,0.5,0.2,Positive
2022-10-03 21:29:09,Laju_peTang,"Ensuring that Bali's readiness as the host of the President will directly review the location of the G20 Meeting of the President also wants to ensure the detailed agenda of the meeting because the agenda of the G20 Summit is close to another international meeting, namely ASEAN APEC Summit",0.3125,0.17500000000000002,Positive
